# Arguments: [TransE(2625, num_relations=1, hidden_channels=50), 8000, 100, True]
# Training time: 133.46595120429993
Epoch,Loss,Precision,Recall,Hits
0,0.9409618139266968,0.0153,0.0108,0.21
1,0.7828010141849517,0.0201,0.0131,0.2706
2,0.6130612254142761,0.0228,0.015,0.2944
3,0.4874138355255127,0.0242,0.0154,0.3074
4,0.4203464239835739,0.0262,0.0163,0.3247
5,0.3850047051906585,0.0227,0.0146,0.2857
6,0.3580296486616134,0.0211,0.0139,0.2857
7,0.3401265740394592,0.0235,0.0146,0.3052
8,0.3330979228019714,0.0234,0.0151,0.3095
9,0.3258817315101623,0.0241,0.0152,0.3009
10,0.3250098615884781,0.0246,0.015,0.3009
11,0.3199921756982803,0.0254,0.0152,0.3139
12,0.3157468855381012,0.0254,0.015,0.3139
13,0.3154527395963669,0.0212,0.014,0.2814
14,0.3134952813386917,0.0221,0.0149,0.2879
15,0.3112701624631881,0.0222,0.0145,0.2814
16,0.3127933770418167,0.0212,0.0142,0.2814
17,0.3106194257736206,0.0216,0.0143,0.2684
18,0.310908043384552,0.0216,0.0146,0.2814
19,0.3079954117536544,0.0233,0.015,0.2987
20,0.3060507267713547,0.0219,0.0147,0.2792
21,0.3089330524206161,0.0218,0.0145,0.2771
22,0.3054865688085556,0.0195,0.0135,0.2576
23,0.3058315604925156,0.0239,0.0162,0.2965
24,0.3041569888591766,0.0249,0.0158,0.316
25,0.3049787610769272,0.0232,0.015,0.29
26,0.3042275130748749,0.0249,0.0158,0.3139
27,0.3054389715194702,0.0222,0.0151,0.2987
28,0.300488555431366,0.025,0.0155,0.2987
29,0.3007973819971085,0.021,0.0148,0.29
30,0.3009549647569656,0.0224,0.0149,0.2835
31,0.2988348692655563,0.0244,0.0156,0.2987
32,0.2957026779651642,0.0227,0.0144,0.2771
33,0.2962033331394195,0.0222,0.0149,0.2879
34,0.2975812017917633,0.0232,0.015,0.2727
35,0.2920189023017883,0.0238,0.0162,0.2922
36,0.2935470968484878,0.0253,0.0157,0.2922
37,0.2879534900188446,0.0244,0.0158,0.2965
38,0.2894852727651596,0.0222,0.0153,0.3009
39,0.289905771613121,0.0239,0.0156,0.3009
40,0.290737560391426,0.0261,0.0169,0.329
41,0.2885873824357986,0.0262,0.0169,0.3333
42,0.2878635436296463,0.025,0.0167,0.3203
43,0.2855582386255264,0.0225,0.0151,0.3009
44,0.287136036157608,0.0223,0.0152,0.2987
45,0.286365196108818,0.0245,0.0163,0.303
46,0.2866925448179245,0.0248,0.0162,0.3009
47,0.2844603925943375,0.0231,0.0159,0.3009
48,0.2806642264127731,0.0255,0.0174,0.3182
49,0.281922236084938,0.0247,0.0168,0.316
50,0.2815237909555435,0.0246,0.0164,0.3074
51,0.2784635365009308,0.0234,0.016,0.3074
52,0.279139968752861,0.0237,0.016,0.3009
53,0.2772037208080292,0.0252,0.0159,0.3203
54,0.2790057092905044,0.0276,0.0165,0.3247
55,0.2792396128177642,0.0247,0.0163,0.3117
56,0.279222497344017,0.0246,0.0161,0.316
57,0.2753060400485992,0.0226,0.0157,0.2879
58,0.276582732796669,0.0232,0.015,0.2792
59,0.2746785044670105,0.0262,0.0169,0.3139
60,0.2741344809532166,0.0233,0.0159,0.3095
61,0.2736594259738922,0.0246,0.0153,0.303
62,0.2743738532066345,0.0245,0.0155,0.3225
63,0.2732157111167907,0.0248,0.0156,0.3052
64,0.270245024561882,0.0262,0.0163,0.3117
65,0.2697791516780853,0.0246,0.0162,0.3182
66,0.2719844609498977,0.0258,0.0159,0.3203
67,0.2697871565818787,0.0232,0.0155,0.29
68,0.269698241353035,0.026,0.0159,0.3225
69,0.269084632396698,0.0242,0.0159,0.3074
70,0.2678866654634476,0.0265,0.0169,0.3139
71,0.2684945106506348,0.0233,0.0152,0.2922
72,0.2676856338977814,0.0254,0.0162,0.3203
73,0.2663466542959213,0.0252,0.016,0.3074
74,0.26352059841156,0.026,0.0163,0.3117
75,0.2679649144411087,0.0222,0.0159,0.3074
76,0.2684397906064987,0.0255,0.0162,0.3139
77,0.2652406185865402,0.0271,0.0163,0.3203
78,0.2632364392280578,0.0267,0.0165,0.3052
79,0.2635298073291778,0.0247,0.0164,0.3182
80,0.2633584946393966,0.0262,0.0176,0.3203
81,0.2653032422065735,0.0277,0.0177,0.3355
82,0.2641351163387299,0.0284,0.0177,0.342
83,0.2613188177347183,0.0278,0.0176,0.3333
84,0.262425696849823,0.0273,0.0172,0.3268
85,0.260378235578537,0.0254,0.0171,0.3247
86,0.2585779398679733,0.0259,0.0167,0.3225
87,0.2621868878602981,0.0247,0.017,0.316
88,0.2615411788225174,0.0278,0.0173,0.3268
89,0.2592820316553116,0.0253,0.0165,0.3139
90,0.2579493656754493,0.0269,0.0174,0.3225
91,0.2595716387033462,0.0276,0.0178,0.3377
92,0.2587402015924454,0.0254,0.0168,0.3139
93,0.2589715257287025,0.0248,0.0169,0.3074
94,0.2584388852119446,0.0262,0.0176,0.3225
95,0.255804505944252,0.0281,0.0173,0.3333
96,0.2551871448755264,0.0249,0.0168,0.3203
97,0.2556711599230766,0.0264,0.0174,0.3225
98,0.2580603778362274,0.0265,0.0176,0.3247
99,0.258125364780426,0.0288,0.0181,0.3355
