# Arguments: ['MovieLens100K', 8000, 2, 16, 100, 'xavier', 'NGCF', False]
# Training time: 423.94173765182495
Epoch,Loss,Precision,Recall,Hits
0,0.6899058043956756,0.2137254868717235,0.1379743089862898,0.915032679738562
1,0.6638284385204315,0.2095860499961703,0.1422916653369247,0.9041394335511983
2,0.5991319358348847,0.2242919323491115,0.1543161562585103,0.9281045751633986
3,0.5155954927206039,0.2253812735896224,0.1472311580882352,0.9193899782135074
4,0.4668757110834122,0.2337690698295377,0.1453147672100524,0.9237472766884531
5,0.4532670974731445,0.2315904205920649,0.1490808790285862,0.9215686274509803
6,0.4445608168840408,0.2446623160169015,0.1497537783288228,0.9172113289760347
7,0.4401004403829575,0.2366013204869621,0.1361105758899697,0.9106753812636166
8,0.4331654638051986,0.240087139320789,0.1290698248836209,0.8932461873638342
9,0.4252265632152557,0.2431372681993804,0.1441823589516101,0.9302832244008714
10,0.4204700797796249,0.2394335379008374,0.1402439458178019,0.915032679738562
11,0.4185328215360641,0.2423747276688453,0.1413767363770595,0.915032679738562
12,0.4165679574012756,0.2224401004433891,0.1375932298714299,0.906318082788671
13,0.4141980051994324,0.2338780089401211,0.1459891458482264,0.9215686274509803
14,0.414495587348938,0.23398693142893,0.1407769063978673,0.9128540305010894
15,0.411205530166626,0.2404139566525394,0.1471263411777471,0.9172113289760347
16,0.4073104500770569,0.2337690698295377,0.138601465162888,0.9084967320261437
17,0.4066257059574127,0.2295207104651756,0.1407022081429143,0.9193899782135074
18,0.403027930855751,0.2168845382391237,0.1330732291560287,0.9041394335511983
19,0.4019881725311279,0.2273420612277029,0.1291065091401143,0.8997821350762526
20,0.4032739877700805,0.226143797498383,0.1304649901545904,0.8910675381263616
21,0.4004524499177933,0.2125272397641782,0.1173113072879434,0.8714596949891068
22,0.3980489999055862,0.2101307123055385,0.1128717725832737,0.8714596949891068
23,0.3948386579751968,0.2061002311623434,0.1091129078584558,0.8671023965141612
24,0.3976291954517365,0.2112200369242749,0.1129647880338116,0.8671023965141612
25,0.3941749960184097,0.2079520796898403,0.1166011752126523,0.8692810457516339
26,0.3948493808507919,0.2246187330590873,0.1127134834239685,0.840958605664488
27,0.3953891098499298,0.2226579454210069,0.1161218780318116,0.8605664488017429
28,0.3926927804946899,0.2061002145405688,0.1102274975745506,0.8649237472766884
29,0.3908647745847702,0.2156862745098039,0.1268063547304772,0.8976034858387799
30,0.3949910491704941,0.21917212658718,0.1170076357772926,0.8583877995642701
31,0.3903578877449035,0.2145969498910675,0.1193745764771837,0.8801742919389979
32,0.3901823997497559,0.2037037037037037,0.1175460981647433,0.8845315904139432
33,0.3927202194929123,0.2253812569678479,0.1335261060261778,0.9172113289760347
34,0.3909229576587677,0.2279956626476545,0.1269051046932444,0.895424836601307
35,0.3874407351016998,0.2265795206971677,0.1317691096553096,0.8997821350762526
36,0.3873286515474319,0.21917212658718,0.1278923051289743,0.8801742919389979
37,0.3859912425279617,0.21917212658718,0.120528443446606,0.8888888888888888
38,0.3855760037899017,0.237581705995115,0.1417558624334065,0.9041394335511983
39,0.3837288111448288,0.2334422857413364,0.1445044390776058,0.9128540305010894
40,0.3826499909162521,0.2469499043649577,0.1535627909475422,0.9193899782135074
41,0.3777205884456635,0.2507625239087605,0.1690641249446827,0.9324618736383441
42,0.3742776542901992,0.2704793061565989,0.1710251951529309,0.9302832244008714
43,0.3722348839044571,0.2613289860079231,0.1693241061208554,0.9302832244008714
44,0.3707305699586868,0.2625272331154684,0.1783253289515676,0.9346405228758169
45,0.3638523548841476,0.2729847561040475,0.1795410455441942,0.9455337690631809
46,0.3561189293861389,0.2827886776726749,0.176791754163688,0.9281045751633986
47,0.3577053308486938,0.2693899815378625,0.1795531129525377,0.9389978213507624
48,0.3583871364593506,0.2784313791977294,0.1844341635444325,0.9346405228758169
49,0.3550089448690414,0.2748365880097699,0.1798971836863,0.9281045751633986
50,0.3558385848999023,0.275817006761472,0.1827888239442912,0.9324618736383441
51,0.3535070329904556,0.2871459761476205,0.1883475276639518,0.9237472766884531
52,0.3493142127990722,0.2925925992413024,0.1934023090437346,0.9455337690631809
53,0.3466899901628494,0.2824618603409246,0.1823553280632999,0.9346405228758169
54,0.3453602194786072,0.2773420545789931,0.1802854517186649,0.9302832244008714
55,0.3457518398761749,0.2876906384569887,0.1831053690193525,0.9237472766884531
56,0.3459684938192368,0.2827887109162241,0.1845436013082533,0.9281045751633986
57,0.3446674793958664,0.2794117647058823,0.1804725796568627,0.9368191721132897
58,0.3432003408670425,0.2796296429270493,0.1837480000680827,0.9215686274509803
59,0.3432792782783508,0.2783224400871459,0.181315403358609,0.9302832244008714
60,0.3438046395778656,0.2751634053415203,0.1717808708905654,0.9368191721132897
61,0.3424213945865631,0.2855119559759668,0.1806691986283445,0.9302832244008714
62,0.3389043509960174,0.2723311546840958,0.1773557642186649,0.9389978213507624
63,0.3389342784881591,0.282570799451508,0.1814928906675517,0.9411764705882352
64,0.3411148279905319,0.2796296429270493,0.1757387481224043,0.9346405228758169
65,0.3398635983467102,0.2819171980315563,0.1780229123848975,0.9368191721132897
66,0.337269976735115,0.2699346604690053,0.1763494154986213,0.9259259259259257
67,0.3387511253356933,0.2735294017916411,0.1722531121280977,0.9302832244008714
68,0.3401907235383987,0.2802832111034518,0.171964857313368,0.9346405228758169
69,0.3401136845350265,0.278213517598337,0.1773304658777573,0.9281045751633986
70,0.339134019613266,0.2828976167832584,0.1744985144122753,0.9346405228758169
71,0.3365686237812042,0.2802832111034518,0.1739164198665577,0.9389978213507624
72,0.3364715129137039,0.2740740973445585,0.1694031094154241,0.9193899782135074
73,0.340011802315712,0.2710239684659671,0.1745284834718392,0.9324618736383441
74,0.3364857584238052,0.2740740807227839,0.1711505399550228,0.9346405228758169
75,0.3349369913339615,0.2729847561040475,0.1727662429310917,0.9237472766884531
76,0.3336502909660339,0.2899782268050449,0.1909555672040951,0.9389978213507624
77,0.3336725503206253,0.2741830032115928,0.1672503402809691,0.9346405228758169
78,0.3348085761070251,0.2720043705958946,0.1690751451812278,0.9237472766884531
79,0.3339421361684799,0.2873638211252383,0.1846503297228179,0.9411764705882352
80,0.3334533303976059,0.2847494486889808,0.1791052392365366,0.9389978213507624
81,0.333975413441658,0.2970588368268314,0.1910347865817334,0.9564270152505445
82,0.3330142617225647,0.2816993530539386,0.1730762556487438,0.9368191721132897
83,0.3299221992492676,0.2871459761476205,0.1800151650422538,0.9411764705882352
84,0.3297502696514129,0.2833333399820432,0.1735533005791292,0.9324618736383441
85,0.330518627166748,0.2833333399820432,0.1816441155726613,0.9368191721132897
86,0.3293397039175033,0.2884531789875238,0.1841332928027982,0.9368191721132897
87,0.3296778112649917,0.2856209283300994,0.169963495923543,0.9346405228758169
88,0.3256346851587295,0.2983660064231856,0.1856147583273761,0.9455337690631809
89,0.3252110123634338,0.296187390429262,0.190071272174777,0.9498910675381264
90,0.3259998798370361,0.3022875816993464,0.189010204572823,0.9368191721132897
91,0.3254873812198638,0.2936818906164896,0.1814556578924972,0.9215686274509803
92,0.3225883871316909,0.2989107019761029,0.1848016876021241,0.9368191721132897
93,0.3206387132406235,0.3002179048160062,0.1884018642450469,0.9324618736383441
94,0.3215955883264542,0.297712438246783,0.1884051553564134,0.9433551198257081
95,0.3176098734140396,0.2997821483736724,0.1863628379140284,0.9368191721132897
96,0.317937108874321,0.2982570673126021,0.184580352051845,0.9498910675381264
